id,price
0,6.358694810905896
1,8.610980652680645
2,9.322689895470402
3,7.938497598463008
4,9.02130107526881
5,8.055370689655179
6,7.394439608801953
7,6.879595800524931
8,6.358694810905896
9,6.537853462157829
10,9.483223577235778
11,7.394439608801953
12,8.610980652680645
13,8.055370689655179
14,6.537853462157829
15,7.225709589041097
16,7.553574920297554
17,6.537853462157829
18,9.322689895470402
19,8.610980652680645
20,6.367060240963855
21,9.02130107526881
22,9.61875639894088
23,6.879595800524931
24,9.322689895470402
25,7.225709589041097
26,7.225709589041097
27,9.61875639894088
28,7.832656399726208
29,8.610980652680645
30,6.81371576763486
31,8.393903040262959
32,8.610980652680645
33,6.358694810905896
34,9.61875639894088
35,8.610980652680645
36,9.02130107526881
37,7.283008064516128
38,9.322689895470402
39,9.61875639894088
40,9.02130107526881
41,8.610980652680645
42,7.225709589041097
43,8.610980652680645
44,7.394439608801953
45,6.358694810905896
46,6.537853462157829
47,9.61875639894088
48,8.797915331807777
49,8.610980652680645
50,7.54601298701298
51,6.879595800524931
52,7.394439608801953
53,7.832656399726208
54,6.879595800524931
55,6.537853462157829
56,8.610980652680645
57,9.322689895470402
58,6.537853462157829
59,7.1787300000000025
60,7.553574920297554
61,8.393903040262959
62,6.537853462157829
63,7.832656399726208
64,8.055370689655179
65,7.394439608801953
66,8.738823754789276
67,8.055370689655179
68,7.832656399726208
69,7.938497598463008
70,9.483223577235778
71,6.879595800524931
72,6.537853462157829
73,7.938497598463008
74,6.537853462157829
75,6.537853462157829
76,6.537853462157829
77,9.322689895470402
78,6.69420728291317
79,7.832656399726208
80,7.938497598463008
81,6.537853462157829
82,8.233512898330801
83,6.879595800524931
84,8.393903040262959
85,6.466887700534761
86,7.225709589041097
87,6.879595800524931
88,7.938497598463008
89,8.610980652680645
90,6.537853462157829
91,8.610980652680645
92,7.1787300000000025
93,6.466887700534761
94,9.054798780487802
95,7.938497598463008
96,6.537853462157829
97,8.055370689655179
98,6.879595800524931
99,6.358694810905896
100,8.610980652680645
101,6.537853462157829
102,6.537853462157829
103,9.322689895470402
104,9.269820000000005
105,8.610980652680645
106,8.393903040262959
107,8.233512898330801
108,6.537853462157829
109,6.358694810905896
110,7.394439608801953
111,9.010151006711435
112,9.61875639894088
113,6.537853462157829
114,7.394439608801953
115,6.358694810905896
116,9.010151006711435
